Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Delivery_Efficiency,Quarter,Production_Gap,Previous_Month_Deliveries,Estimated_Revenue
2015.0,5.0,North America,Model 3,0.2672797203318557,0.3474704888702389,-1.4519748542756092,120.0,665.0,1094.66,Estimated (Region),14839.0,2015-05-01,0.7692155992898435,2,0.0801907685383832,-0.1746286902666873,-0.3880834329796718
2025.0,9.0,Europe,Model Y,-0.8264372429896678,-0.7208910704795543,-0.3284856939514635,75.0,427.0,427.21,Official (Quarter),6633.0,2025-09-01,1.146410708680164,3,0.10554617251011356,0.2672797203318557,0.27147281127079526
2020.0,6.0,Europe,Model Y,-1.1877907564290744,-1.1626964879034851,1.5980166128294462,75.0,431.0,339.28,Estimated (Region),3994.0,2020-06-01,1.021582819580747,2,0.02509426852558927,-0.8264372429896678,-1.8981093613389153
2018.0,10.0,Asia,Cybertruck,-2.090158074448296,-2.096779248758864,1.5820942065757757,60.0,331.0,84.26,Estimated (Region),6571.0,2018-10-01,0.9968422167882065,4,-0.006621174310567746,-1.1877907564290744,-3.3068269804122283
2020.0,11.0,North America,Cybertruck,1.140931885735991,0.932240571124762,0.3670498434562151,60.0,333.0,719.88,Estimated (Region),3944.0,2020-11-01,1.2238599360242814,4,-0.20869131461122892,-2.090158074448296,0.41877887005359976
2025.0,10.0,Middle East,Cybertruck,0.0642407208676602,0.1603722329260981,-1.1485157101727634,75.0,436.0,665.44,Estimated (Region),4027.0,2025-10-01,0.4005725909999849,4,0.0961315120584379,1.140931885735991,-0.07378147714933102
2025.0,8.0,Asia,Model Y,-0.2473059791862867,-0.1534927208973854,0.3391773072335423,82.0,487.0,653.72,Official (Quarter),5063.0,2025-08-01,1.6111902749552427,3,0.0938132582889013,0.0642407208676602,-0.08388057608315917
2015.0,8.0,Asia,Model S,2.505791042334481,2.1550696993719765,1.2993066053507245,82.0,489.0,1451.08,Estimated (Region),9781.0,2015-08-01,1.162742459357445,3,-0.3507213429625047,-0.2473059791862867,3.255790852933868
2018.0,3.0,Asia,Cybertruck,-0.3588630765139236,-0.2239186641636869,0.6624834188442803,75.0,443.0,565.49,Official (Quarter),9674.0,2018-03-01,1.6026492380804438,1,0.1349444123502367,2.505791042334481,-0.23774083782592065
2016.0,5.0,Europe,Cybertruck,0.9694033192299434,0.9010184029433684,-0.2941562206399367,100.0,591.0,1217.79,Estimated (Region),11803.0,2016-05-01,1.0758973579931121,2,-0.06838491628657495,-0.3588630765139236,-0.2851560166604902
2015.0,1.0,Europe,Model 3,-0.5908713449880293,-0.5352013334007394,-0.2036174473993456,75.0,417.0,475.19,Interpolated (Month),8942.0,2015-01-01,1.1040169523374603,1,0.0556700115872899,0.9694033192299434,0.12031171500788064
2018.0,12.0,North America,Model Y,0.5648500186704951,0.6754206313469828,1.089449937068386,120.0,680.0,1238.79,Interpolated (Month),8204.0,2018-12-01,0.8362936997408886,4,0.11057061267648771,-0.5908713449880293,0.6153758172936477
2022.0,5.0,Middle East,Model X,0.7963500543549533,0.8543025272433885,1.660762871929676,75.0,424.0,830.36,Official (Quarter),8531.0,2022-05-01,0.9321639922154594,2,0.05795247288843519,0.5648500186704951,1.3225486033318858
2018.0,1.0,Asia,Cybertruck,0.2131529282343918,0.2261031133079794,-1.621377129244424,82.0,470.0,758.65,Estimated (Region),7892.0,2018-01-01,0.9427244283189153,1,0.012950185073587583,0.7963500543549533,-0.3456012828707209
2018.0,10.0,Europe,Cybertruck,-0.0031001237606398,0.012712505211086,1.7168538783457588,75.0,444.0,660.01,Estimated (Region),4168.0,2018-10-01,-0.24386410932884595,4,0.0158126289717258,0.2131529282343918,-0.0053224595018062796
2016.0,12.0,Europe,Model Y,-2.490645512690564,-2.4688629823491564,1.3278044072848727,100.0,581.0,10.55,Official (Quarter),9832.0,2016-12-01,1.008822899649409,4,0.021782530341407647,-0.0031001237606398,-3.3070900887348222
2015.0,10.0,North America,Model 3,1.0184477834309318,0.974026630796101,-0.4019812547544599,120.0,691.0,1443.84,Estimated (Region),3563.0,2015-10-01,1.0456056859539087,4,-0.04442115263483082,-2.490645512690564,-0.4093969178854644
2015.0,9.0,North America,Cybertruck,1.2862864635751896,1.0977415378005706,-1.1020367972338063,60.0,355.0,797.9,Interpolated (Month),14353.0,2015-09-01,1.171757120671945,3,-0.188544925774619,1.0184477834309318,-1.417535014643601
2016.0,11.0,Asia,Model 3,-0.8607429562908773,-0.8126795498699672,-0.7768931599193134,82.0,463.0,453.86,Interpolated (Month),12467.0,2016-11-01,1.0591418923099523,4,0.048063406420910115,1.2862864635751896,0.6687053151911111
2017.0,1.0,Asia,Model S,0.0805041701363817,0.0310232504603244,0.5188949753470011,75.0,417.0,640.45,Official (Quarter),13663.0,2017-01-01,2.594962453703502,1,-0.0494809196760573,-0.8607429562908773,0.04177320937824856
2021.0,6.0,Middle East,Model X,-0.4493285130711871,-0.3366001733897692,-0.360746521880509,120.0,680.0,831.71,Interpolated (Month),5487.0,2021-06-01,1.3349027974233485,2,0.11272833968141788,0.0805041701363817,0.16209369827217157
2019.0,10.0,North America,Model Y,0.1333603802597268,0.1199946921200852,0.0010149220806722,100.0,553.0,866.58,Interpolated (Month),11213.0,2019-10-01,1.1113856613446353,4,-0.01336568813964159,-0.4493285130711871,0.0001353503946124377
2020.0,6.0,Asia,Model 3,-0.5126034953823069,-0.5563291163806298,-0.1154728752177189,100.0,597.0,707.89,Official (Quarter),14180.0,2020-06-01,0.9214033209644079,2,-0.04372562099832289,0.1333603802597268,0.059191799458447665
2025.0,1.0,Europe,Model S,-0.6973461144191906,-0.7983596080724858,-1.406997970732582,60.0,347.0,373.61,Official (Quarter),3619.0,2025-01-01,0.8734736920155862,1,-0.10101349365329526,-0.5126034953823069,0.981164567886052
2019.0,8.0,Asia,Model 3,0.9536481027508694,0.8827076576941301,0.1256803797533934,120.0,719.0,1474.85,Official (Quarter),8694.0,2019-08-01,1.080366862616843,3,-0.07094044505673935,-0.6973461144191906,0.11985485570483241
2025.0,6.0,Middle East,Model 3,-0.4173098473233916,-0.4591413146731338,-0.7139282069295371,75.0,420.0,521.64,Interpolated (Month),6188.0,2025-06-01,0.9088919554548858,2,-0.04183146734974219,0.9536481027508694,0.2979292710336278
2023.0,7.0,Asia,Model S,-0.5906172285932055,-0.4612540929711228,0.012965549081242,60.0,357.0,406.87,Estimated (Region),11481.0,2023-07-01,1.2804595939491894,3,0.12936313562208274,-0.4173098473233916,-0.007657676665552332
2022.0,8.0,Middle East,Model X,-0.0300364616119599,-0.0701553546989287,0.6039465200862496,60.0,353.0,519.12,Estimated (Region),9369.0,2022-08-01,0.428142110333006,3,-0.040118893086968796,-0.5906172285932055,-0.018140416466247405
2022.0,12.0,Asia,Model S,1.3518484934397232,1.0794307925513322,1.691580817219283,120.0,712.0,1627.85,Interpolated (Month),13741.0,2022-12-01,1.2523716228666288,4,-0.272417700888391,-0.0300364616119599,2.2867609792894235
2021.0,11.0,Europe,Model X,-1.4375871725408444,-1.477030948015411,1.3281771809602356,75.0,428.0,273.81,Official (Quarter),7945.0,2021-11-01,0.9732952274780942,4,-0.039443775474566456,1.3518484934397232,-1.9093704782098946
2025.0,12.0,Europe,Model X,-1.3644016508315977,-1.4122390802104137,0.0467174717117401,82.0,462.0,315.52,Interpolated (Month),4933.0,2025-12-01,0.9661265361869971,4,-0.047837429378815965,-1.4375871725408444,-0.06374139552617666
2023.0,7.0,Middle East,Model X,1.4255422479386175,1.5303915825998826,0.2736943923245815,120.0,713.0,1661.15,Estimated (Region),11403.0,2023-07-01,0.9314885576649975,3,0.10484933466126511,-1.3644016508315977,0.3901629192825778
2025.0,3.0,Europe,Model 3,-1.4231025380358893,-1.3720962925486218,1.0614258062177322,60.0,346.0,224.31,Estimated (Region),8862.0,2025-03-01,1.0371739547466636,1,0.05100624548726751,1.4255422479386175,-1.5105177587652447
2025.0,5.0,North America,Model S,-0.5565656316868197,-0.469705206163079,-0.7322323884529935,120.0,671.0,778.23,Interpolated (Month),14687.0,2025-05-01,1.1849254050924514,2,0.08686042552374074,-1.4231025380358893,0.4075353818208891
2016.0,5.0,Europe,Model X,-0.2877104859632668,-0.1861234079441051,0.4054793301651678,100.0,565.0,744.95,Interpolated (Month),10486.0,2016-05-01,1.5458049535052003,2,0.10158707801916173,-0.5565656316868197,-0.11666065512988034
2016.0,11.0,North America,Model X,-0.4714366394208554,-0.5347318271122974,-1.5279053727260763,120.0,696.0,842.19,Interpolated (Month),11239.0,2016-11-01,0.8816319050368596,4,-0.06329518769144199,-0.2877104859632668,0.7203105742710509
2023.0,4.0,North America,Model Y,0.671833020891304,0.7571147255358925,-1.4488972348118123,60.0,342.0,644.64,Interpolated (Month),9711.0,2023-04-01,0.8873596011697892,2,0.08528170464458851,-0.4714366394208554,-0.973417006224677
2021.0,5.0,Middle East,Cybertruck,1.8364484583686604,1.653167477027468,-1.367899479534245,120.0,700.0,1800.64,Estimated (Region),10928.0,2021-05-01,1.1108665539868634,2,-0.18328098134119242,0.671833020891304,-2.512076890393957
2018.0,6.0,Asia,Model X,0.1676660935609362,0.2671849135466553,0.0860242191367133,82.0,460.0,730.16,Official (Quarter),10998.0,2018-06-01,0.6275282961725258,2,0.0995188199857191,1.8364484583686604,0.014423344774282651
2024.0,11.0,Europe,Cybertruck,1.3762436673428056,1.5472938089837949,1.2331581651733488,120.0,673.0,1548.37,Interpolated (Month),3777.0,2024-11-01,0.8894520609803714,4,0.1710501416409893,0.1676660935609362,1.6971261156518946
2022.0,5.0,Middle East,Model Y,0.4977632904370188,0.640442412858053,0.9152662184235828,60.0,331.0,589.89,Estimated (Region),14981.0,2022-05-01,0.7772178738376943,2,0.14267912242103425,1.3762436673428056,0.4555859245083697
2020.0,11.0,Asia,Cybertruck,0.6421014026969224,0.5918485120043051,-0.2884324051126299,82.0,470.0,877.65,Estimated (Region),7412.0,2020-11-01,1.0849083670455384,4,-0.05025289069261729,0.4977632904370188,-0.18520285190606664
2020.0,1.0,North America,Model 3,-0.2198614085453191,-0.2206321201445928,0.971513789783318,60.0,341.0,463.27,Interpolated (Month),8317.0,2020-01-01,0.9965068023696251,1,-0.0007707115992736935,0.6421014026969224,-0.21359839024296134
2021.0,2.0,North America,Model X,2.705272412271144,2.8694235172364944,1.6213661617910484,120.0,664.0,2048.57,Interpolated (Month),3641.0,2021-02-01,0.9427930021555541,1,0.16415110496535057,-0.2198614085453191,4.386237147683275
2015.0,5.0,Europe,Model 3,0.5475701038224785,0.7427947837384112,-0.4307474537348694,75.0,423.0,766.29,Interpolated (Month),13423.0,2015-05-01,0.7371754834715093,2,0.19522467991593273,2.705272412271144,-0.2358644279628707
2020.0,11.0,North America,Model Y,-0.2224025724935568,-0.2248576767405709,-0.436533895239637,75.0,430.0,583.53,Estimated (Region),9949.0,2020-11-01,0.9890815191075435,4,-0.0024551042470140894,0.5475701038224785,0.0970862612819281
2025.0,9.0,Middle East,Model X,0.7808489542707031,0.9923373760453392,0.603548894832529,75.0,418.0,814.79,Interpolated (Month),4598.0,2025-09-01,0.7868785083784112,3,0.21148842177463612,-0.2224025724935568,0.4712805233812189
2018.0,3.0,Middle East,Model X,-0.6683768454092803,-0.757512560978031,1.671679673270572,120.0,700.0,765.66,Official (Quarter),13162.0,2018-03-01,0.8823310395623449,1,-0.08913571556875066,0.7808489542707031,-1.1173119865554013
2025.0,4.0,Europe,Model X,-0.2467977463966392,-0.1138194395240356,0.0686494866438285,100.0,553.0,742.49,Estimated (Region),4323.0,2025-04-01,2.168326846702862,2,0.1329783068726036,-0.6683768454092803,-0.016942538594983056
2015.0,3.0,Asia,Cybertruck,0.0850782652432097,0.1843170536366405,-0.98411605792732,100.0,581.0,893.9,Interpolated (Month),4024.0,2015-03-01,0.46158650848950494,1,0.0992387883934308,-0.2467977463966392,-0.08372688700644246
2023.0,8.0,Asia,Model Y,1.0850262788747609,0.8939758086167383,-0.6480759975661831,120.0,690.0,1468.87,Interpolated (Month),10065.0,2023-08-01,1.213708769763734,3,-0.19105047025802258,0.0850782652432097,-0.7031794880672841
2020.0,5.0,Europe,Model X,-0.2394283709467497,-0.0776674553140008,-0.7370019033713705,100.0,564.0,759.71,Interpolated (Month),4916.0,2020-05-01,3.0827374217266126,2,0.16176091563274891,1.0850262788747609,0.1764591651088611
2022.0,10.0,Middle East,Cybertruck,-0.786795085397159,-0.6748794542122373,1.069304750620204,120.0,701.0,717.75,Estimated (Region),3060.0,2022-10-01,1.1658305501618165,4,0.11191563118492176,-0.2394283709467497,-0.8413237225798113
2022.0,5.0,North America,Model Y,-1.9679280885380608,-1.967665019437311,-0.7603564226486444,100.0,557.0,181.97,Interpolated (Month),6470.0,2022-05-01,1.0001336960804563,2,0.00026306910074969103,-0.786795085397159,1.4963267614305846
2020.0,3.0,Europe,Model S,-0.3944393717892519,-0.5145430567092909,-0.8639517181267156,120.0,700.0,878.85,Estimated (Region),13659.0,2020-03-01,0.7665818567484902,1,-0.12010368492003898,-1.9679280885380608,0.34077657295414654
2015.0,6.0,Asia,Model Y,-0.7862868526075115,-0.8490662872242228,-0.467629681175282,100.0,575.0,588.91,Interpolated (Month),11284.0,2015-06-01,0.926060620282133,2,-0.06277943461671132,-0.3944393717892519,0.36769107019716657
2025.0,4.0,Middle East,Model X,0.4728598837442889,0.4411369934144199,0.5081074022135634,82.0,458.0,809.49,Official (Quarter),9726.0,2025-04-01,1.0719116528503592,2,-0.03172289032986897,-0.7862868526075115,0.24026360714031825
2019.0,2.0,Europe,Model X,-0.2910139990959758,-0.4347269876741492,-1.6152109556223528,75.0,429.0,564.8,Interpolated (Month),12799.0,2019-02-01,0.6694178354395292,1,-0.14371298857817338,0.4728598837442889,0.4700489995792936
2017.0,2.0,North America,Model 3,-0.1169442686416906,-0.0426892368250711,0.583497150318971,60.0,358.0,508.11,Interpolated (Month),12132.0,2017-02-01,2.7394321693052617,1,0.0742550318166195,-0.2910139990959758,-0.06823664749856266
2022.0,4.0,Asia,Model X,0.4126342981710544,0.5784675827837078,1.542391324991783,100.0,553.0,957.74,Interpolated (Month),7828.0,2022-04-01,0.7133231151612184,2,0.1658332846126534,-0.1169442686416906,0.6364435618931071
2019.0,3.0,Europe,Cybertruck,0.3315711682222705,0.5228310876033296,-1.5604341006698168,100.0,554.0,932.96,Interpolated (Month),11645.0,2019-03-01,0.6341841104785884,1,0.19125991938105913,0.4126342981710544,-0.5173949576929592
2019.0,12.0,Middle East,Model Y,0.3519004798081724,0.4981820074601241,-0.2315769641462698,75.0,448.0,759.83,Estimated (Region),8426.0,2019-12-01,0.7063693078805933,4,0.14628152765195168,0.3315711682222705,-0.08149204479559229
2020.0,10.0,Asia,Cybertruck,0.128532168758075,0.108961294341698,1.5664844331778431,82.0,461.0,721.1,Interpolated (Month),9385.0,2020-10-01,1.1796130867811057,4,-0.01957087441637699,0.3519004798081724,0.20134364152211198
2017.0,6.0,Europe,Cybertruck,-1.3285712391614453,-1.3033136212918672,-0.8544087120374235,120.0,687.0,483.72,Official (Quarter),14490.0,2017-06-01,1.0193795395497687,2,0.02525761786957803,0.128532168758075,1.1351428413018942
2018.0,3.0,Europe,Model Y,-1.3191689325529656,-1.243451569515511,1.3812984237625936,60.0,338.0,239.86,Estimated (Region),5759.0,2018-03-01,1.0608928927299972,1,0.07571736303745458,-1.3285712391614453,-1.8221659672119945
2015.0,1.0,Middle East,Model X,-0.636104063266661,-0.6234685156278372,-0.2474953941474031,75.0,413.0,459.61,Official (Quarter),4294.0,2015-01-01,1.0202665368372286,1,0.012635547638823796,-1.3191689325529656,0.1574328258569469
2019.0,5.0,North America,Model X,-0.6208570795772346,-0.7279336648061844,-0.6324254675797446,82.0,461.0,517.17,Interpolated (Month),9071.0,2019-05-01,0.8529033751207818,2,-0.1070765852289498,-0.636104063266661,0.3926458288518273
2021.0,1.0,Europe,Model X,-0.3807170864687681,-0.4619583524037858,-1.6940202809097569,75.0,449.0,567.36,Official (Quarter),6372.0,2021-01-01,0.8241372506584602,1,-0.08124126593501768,-0.6208570795772346,0.6449424657669668
2024.0,1.0,Europe,Model Y,1.205985682810877,1.3486926489728248,-0.8516864701441393,82.0,482.0,1060.5,Official (Quarter),11255.0,2024-01-01,0.8941886676177596,1,0.14270696616194778,-0.3807170864687681,-1.0271216892375654
2016.0,3.0,Europe,Model S,-0.3105809614974065,-0.3427037551395153,-0.3474126560285596,60.0,347.0,452.83,Official (Quarter),9403.0,2016-03-01,0.9062665840091786,1,-0.03212279364210879,1.205985682810877,0.10789975674571779
2016.0,10.0,Europe,Model Y,0.2123905790499205,0.2199995315582333,-0.2374528713331246,82.0,463.0,747.14,Estimated (Region),8215.0,2016-10-01,0.9654137785911662,4,0.007608952508312783,-0.3105809614974065,-0.0504327528395086
2020.0,7.0,Europe,Model Y,0.4576129000548625,0.2754012735943905,-0.2968953616065038,60.0,346.0,608.42,Estimated (Region),8232.0,2020-07-01,1.661622308721899,3,-0.182211626460472,0.2123905790499205,-0.1358631474375893
2021.0,4.0,Asia,Cybertruck,-0.1408312097551254,0.0110692332015389,-1.5149000447400134,120.0,696.0,978.02,Official (Quarter),3685.0,2021-04-01,-12.722761115516686,2,0.1519004429566643,0.4576129000548625,0.21334520595882966
2017.0,10.0,Europe,Cybertruck,0.6525201748846972,0.5564007872269333,1.0575579065621663,120.0,719.0,1347.05,Estimated (Region),3360.0,2017-10-01,1.17275206984666,4,-0.09611938765776384,-0.1408312097551254,0.6900778701406389
2015.0,2.0,Asia,Model 3,2.246084086824584,1.9294719277755907,0.3208423097529228,82.0,478.0,1345.16,Estimated (Region),3199.0,2015-02-01,1.1640926486108574,1,-0.3166121590489934,0.6525201748846972,0.720638806316084
2020.0,8.0,North America,Model 3,-0.1812357165321055,-0.085649062217515,-0.3613832193180296,120.0,698.0,964.18,Interpolated (Month),4807.0,2020-08-01,2.116026864040121,3,0.09558665431459049,2.246084086824584,0.06549554669578211
2018.0,1.0,North America,Model X,0.2881172647074052,0.349583267168228,1.3906798945925616,60.0,341.0,565.51,Official (Quarter),6921.0,2018-01-01,0.8241734996107697,1,0.061466002460822844,-0.1812357165321055,0.4006788873135914
2018.0,12.0,Asia,Model 3,0.2474586415356013,0.0566113431804139,-1.5983933955162442,120.0,718.0,1173.5,Interpolated (Month),5908.0,2018-12-01,4.371184777350694,4,-0.19084729835518738,0.2881172647074052,-0.39553625829392686
2023.0,3.0,Europe,Model X,-0.7265694998239246,-0.666428341020281,0.2828109453292582,100.0,554.0,586.94,Official (Quarter),11327.0,2023-03-01,1.0902439993946975,1,0.06014115880364357,0.2474586415356013,-0.20548180709261044
2015.0,11.0,Asia,Cybertruck,-1.3824439148640857,-1.335240048905924,-0.0097438232218698,82.0,454.0,305.22,Interpolated (Month),5642.0,2015-11-01,1.03535234431954,4,0.04720386595816173,-0.7265694998239246,0.013470289120585276
2023.0,4.0,Middle East,Model S,1.7663123333972988,1.6087991327696982,0.6819113887410644,60.0,353.0,893.43,Estimated (Region),5937.0,2023-04-01,1.0979073132370645,2,-0.15751320062760055,-1.3824439148640857,1.204468496217422
2019.0,11.0,North America,Cybertruck,1.3617590328378506,1.2573736758708538,1.4168620264553555,120.0,667.0,1528.86,Interpolated (Month),5142.0,2019-11-01,1.083018563987909,4,-0.1043853569669968,1.7663123333972988,1.929424662810522
2016.0,5.0,Europe,Model 3,-0.6038312811240417,-0.5462347311791266,-1.5182778712703688,60.0,345.0,390.51,Estimated (Region),14960.0,2016-05-01,1.1054428557125702,2,0.05759654994491514,1.3617590328378506,0.9167836721114697
2017.0,5.0,North America,Model S,0.680727094710136,0.588092461696769,0.7506344524362801,82.0,482.0,911.05,Official (Quarter),4230.0,2017-05-01,1.157517123661298,2,-0.09263463301336705,-0.6038312811240417,0.5109772099962828
2020.0,10.0,North America,Model Y,-0.2465436300018154,-0.1729772318677288,-0.1885608701356512,100.0,562.0,754.65,Official (Quarter),5284.0,2020-10-01,1.4252952677051793,4,0.07356639813408661,0.680727094710136,0.046488481399544354
2019.0,7.0,Europe,Model 3,-0.5794361072209594,-0.5236984293339101,0.3305548036066134,75.0,440.0,504.37,Interpolated (Month),6713.0,2019-07-01,1.1064308670124174,3,0.05573767788704931,-0.2465436300018154,-0.1915353886250048
2023.0,7.0,North America,Model Y,1.5825861799397103,1.4198228516717892,0.0972998772690925,60.0,343.0,830.92,Official (Quarter),9955.0,2023-07-01,1.1146363633155174,3,-0.16276332826792106,-0.5794361072209594,0.15398544107589576
2016.0,6.0,North America,Model 3,0.207308251153445,0.1526253791668049,-0.7032922284240806,75.0,425.0,684.55,Official (Quarter),12295.0,2016-06-01,1.358281645458695,2,-0.0546828719866401,1.5825861799397103,-0.1457982819244053
2015.0,8.0,Europe,Model X,-0.9753494503563994,-0.9190227242020824,0.4956890685083054,60.0,350.0,319.41,Official (Quarter),9512.0,2015-08-01,1.0612898078262658,3,0.056326726154317,0.207308251153445,-0.4834700605172513
2023.0,7.0,Asia,Model X,-0.923001473022702,-0.8507095592337699,-0.5557707741359389,82.0,484.0,456.65,Interpolated (Month),4568.0,2023-07-01,1.0849783724706763,3,0.07229191378893207,-0.9753494503563994,0.512977243190439
2023.0,11.0,North America,Model 3,-0.7021743259208423,-0.6035144983690518,1.2371811386778662,120.0,661.0,709.81,Official (Quarter),10314.0,2023-11-01,1.1634754886890215,4,0.09865982755179048,-0.923001473022702,-0.8687168320931108
2019.0,8.0,Europe,Model X,-0.2844069728305577,-0.3290880727746971,1.6794443004125994,60.0,348.0,459.52,Estimated (Region),7993.0,2019-08-01,0.8642275316531167,3,-0.04468109994413938,-0.7021743259208423,-0.4776456695178812
2018.0,7.0,Europe,Model Y,-0.4904953690326385,-0.5100827469690918,1.6684410155790186,100.0,559.0,670.13,Official (Quarter),12589.0,2018-07-01,0.9615996070189761,3,-0.01958737793645332,-0.2844069728305577,-0.8183625916456209
2019.0,1.0,Europe,Model 3,1.9746877771527933,1.9245421117469497,-0.7721161895274287,60.0,346.0,918.27,Interpolated (Month),7164.0,2019-01-01,1.0260558940746303,1,-0.05014566540584364,-0.4904953690326385,-1.524688402001603
2019.0,6.0,Asia,Model X,1.2123385926814714,1.4015121064225509,-0.8889280514076016,82.0,473.0,1042.47,Estimated (Region),5309.0,2019-06-01,0.8650218482778883,2,0.1891735137410795,1.9746877771527933,-1.0776817828385743
2025.0,12.0,Asia,Cybertruck,-0.662023935538686,-0.6509346335016948,-0.5312904783590684,100.0,583.0,639.87,Interpolated (Month),14412.0,2025-12-01,1.017035968692181,4,0.011089302036991211,1.2123385926814714,0.35172701339750156
2015.0,8.0,Middle East,Model S,1.131783695522335,1.2796752245718492,-1.7188892553721384,60.0,340.0,733.18,Interpolated (Month),7778.0,2015-08-01,0.8844304193675427,3,0.1478915290495142,-0.662023935538686,-1.9454108336387135
2023.0,12.0,Europe,Model S,0.3290300042740328,0.1908901416748287,-1.421988939829412,75.0,433.0,728.54,Official (Quarter),4365.0,2023-12-01,1.7236615855967987,4,-0.13813986259920408,1.131783695522335,-0.4678770269496988
2022.0,6.0,Asia,Model S,-1.8040230138767264,-1.822352823164509,-0.318357681707635,120.0,673.0,284.98,Official (Quarter),9417.0,2022-06-01,0.9899416792100922,2,-0.018329809287782606,0.3290300042740328,0.5743245844450152
2019.0,3.0,North America,Model X,0.4144131129348208,0.494191204008367,-1.4454538001145931,75.0,444.0,769.43,Estimated (Region),8766.0,2019-03-01,0.8385683710546262,1,0.07977809107354622,-1.8040230138767264,-0.5990150089089548
2023.0,7.0,Asia,Cybertruck,-0.3095644959181113,-0.3506853620430295,1.177937958062914,82.0,453.0,591.44,Estimated (Region),14308.0,2023-07-01,0.8827414241491134,3,-0.04112086612491822,0.4144131129348208,-0.3646477702105553
2024.0,3.0,Middle East,Model 3,1.7111690757205398,1.5665435668099172,-1.386493927492917,100.0,567.0,1416.59,Interpolated (Month),7835.0,2024-03-01,1.0923214087209432,1,-0.14462550891062254,-0.3095644959181113,-2.372525532400196
2015.0,9.0,Middle East,Model 3,0.3325876338015656,0.3855004982340417,-0.8377566634431761,82.0,456.0,768.2,Interpolated (Month),13019.0,2015-09-01,0.8627424227079672,3,0.052912864432476114,1.7111690757205398,-0.2786275063960605
2025.0,8.0,Europe,Model 3,-0.0628174765442267,-0.2039646469049014,1.6040967999904,60.0,356.0,516.64,Official (Quarter),12056.0,2025-08-01,0.3079821797427246,3,-0.1411471703606747,0.3325876338015656,-0.10076531310806605
2025.0,5.0,Europe,Model Y,-0.6424569731372554,-0.7136137230087031,0.9588186094951568,75.0,439.0,486.89,Interpolated (Month),10619.0,2025-05-01,0.9002867411637768,2,-0.07115674987144771,-0.0628174765442267,-0.6159997016439305
2020.0,1.0,North America,Model Y,-1.3768533541779624,-1.337822333492355,-0.7975656968602423,60.0,338.0,228.35,Interpolated (Month),14200.0,2020-01-01,1.0291750404433135,1,0.03903102068560749,-0.6424569731372554,1.0981310048993085
2022.0,8.0,North America,Model X,0.3674015798924226,0.3188306052752764,-0.5511130913201701,60.0,348.0,593.41,Estimated (Region),13691.0,2022-08-01,1.1523410043248838,3,-0.04857097461714621,-1.3768533541779624,-0.20247982045042745
2025.0,5.0,North America,Model 3,0.8438698201869991,0.7758949770735729,0.3573154802135705,120.0,696.0,1382.57,Official (Quarter),9725.0,2025-05-01,1.0876083041158553,2,-0.06797484311342616,0.3674015798924226,0.301527750037857
2021.0,6.0,Asia,Model Y,-0.4546649573624863,-0.4844946542490023,-0.4713897249807762,82.0,453.0,552.64,Interpolated (Month),11226.0,2021-06-01,0.9384313188496292,2,-0.02982969688651599,0.8438698201869991,0.21432438920949876
2021.0,11.0,Europe,Model S,-0.9021639286471524,-0.8446059774840238,-0.9913677484920478,120.0,671.0,641.34,Estimated (Region),7953.0,2021-11-01,1.068147695727405,4,0.05755795116312867,-0.4546649573624863,0.894376222713668
2023.0,4.0,Asia,Model Y,-1.0538714163569456,-1.0295914551301757,1.2328176985498502,60.0,354.0,306.65,Official (Quarter),4586.0,2023-04-01,1.0235821316365723,2,0.024279961226769897,-0.9021639286471524,-1.2992313340806407
2018.0,8.0,Middle East,Model S,1.11933199217597,1.3331989414542385,-0.6794595647792079,82.0,483.0,1037.99,Official (Quarter),12190.0,2018-08-01,0.8395836190471432,3,0.21386694927826855,-1.0538714163569456,-0.7605408282473283
2024.0,11.0,Asia,Model Y,2.1075906516456278,1.8944937092866607,0.5435551965511792,82.0,466.0,1273.3,Estimated (Region),14789.0,2024-11-01,1.1124822644247285,4,-0.21309694235896703,1.11933199217597,1.1455918509046672
2018.0,11.0,Middle East,Model Y,-1.3933709198415076,-1.433601616334525,1.4536632377503222,100.0,566.0,376.87,Official (Quarter),7464.0,2018-11-01,0.9719373248225818,4,-0.04023069649301747,2.1075906516456278,-2.0254920827239506
2024.0,11.0,Middle East,Model S,0.1381885917613785,0.013416764643749,0.06145545174089,82.0,483.0,758.26,Estimated (Region),8191.0,2024-11-01,10.299695599546936,4,-0.12477182711762949,-1.3933709198415076,0.008492442332132945
2016.0,6.0,Europe,Model 3,-0.6345793648977184,-0.5023358932097987,0.3590739778981497,75.0,434.0,483.37,Official (Quarter),11976.0,2016-06-01,1.263257062605894,2,0.13224347168791972,0.1381885917613785,-0.22786093684590522
2024.0,3.0,Europe,Model Y,1.1427107004997572,1.365594875356737,1.0679836407147176,120.0,682.0,1475.06,Official (Quarter),12464.0,2024-03-01,0.8367860198664298,1,0.22288417485697987,-0.6345793648977184,1.220396334203396
