Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Delivery_Efficiency
2019.0,5.0,North America,Model Y,0.7635690394226864,0.8871679674343292,1.2512903737745706,100.0,592.0,1147.92,Official (Quarter),7316.0,2019-05-01,0.8955316937997921
2025.0,2.0,Europe,Model S,0.19816006093978916,0.07797387930452539,-0.4263054826192445,100.0,573.0,919.84,Interpolated (Month),8032.0,2025-02-01,0.9739716053876957
2021.0,4.0,North America,Model X,-0.4648296131554373,-0.5114912658344178,-0.3427763455701786,75.0,418.0,507.43,Estimated (Region),9042.0,2021-04-01,0.9547009555267194
2025.0,5.0,North America,Model Y,0.6286332337712625,0.8233151122062159,0.4408913382299487,75.0,443.0,823.71,Interpolated (Month),10842.0,2025-05-01,0.8752382969709808
2019.0,6.0,Asia,Model S,0.12370395725642337,0.2606118255084672,1.3643968653216363,100.0,572.0,893.09,Interpolated (Month),8511.0,2019-06-01,0.884667686554479
2015.0,3.0,Asia,Model Y,0.10286641288087389,-0.0661645512471716,-1.6050625650842714,75.0,443.0,686.23,Interpolated (Month),7322.0,2015-03-01,0.9954694428378639
2022.0,3.0,Europe,Model S,1.395048280559765,1.1329545094337212,-1.2764073997478584,75.0,445.0,1028.75,Interpolated (Month),12020.0,2022-03-01,0.9954786203332903
2017.0,2.0,Europe,Model S,-2.3142887346828647,-2.288337814443204,-0.285894064899192,120.0,709.0,86.68,Estimated (Region),13204.0,2017-02-01,0.8975770925110133
2018.0,2.0,Asia,Model X,-0.7219954047170967,-0.6053925235228198,-1.10462831982493,60.0,348.0,369.63,Official (Quarter),5672.0,2018-02-01,0.8766868886962982
2021.0,5.0,Middle East,Model X,-0.21960729215049538,-0.14152031054211417,0.6513101492147341,82.0,485.0,658.97,Interpolated (Month),5999.0,2021-05-01,0.9010245697801651
2025.0,10.0,North America,Cybertruck,-0.16497226726338396,-0.31899368757319385,-1.6182453333398077,82.0,470.0,653.75,Official (Quarter),6578.0,2025-10-01,0.9974185221039045
2021.0,6.0,Asia,Model 3,-0.8157643544070693,-0.7380280500076876,-1.1043952120199365,82.0,480.0,483.26,Interpolated (Month),7619.0,2021-06-01,0.8935037273695421
2019.0,11.0,Middle East,Model Y,-1.2454751780540712,-1.288054666917502,-0.6257692208324627,82.0,475.0,357.75,Estimated (Region),5521.0,2019-11-01,0.971367769394467
2025.0,12.0,Middle East,Model X,-0.15328291310149034,-0.06311276037229854,1.1870520259097548,100.0,564.0,788.39,Interpolated (Month),14172.0,2025-12-01,0.8971791662655242
2024.0,1.0,Asia,Model 3,1.015906619482694,1.0141694184578929,-0.3480438861188408,82.0,455.0,950.04,Interpolated (Month),8000.0,2024-01-01,0.9294871794871795
2018.0,3.0,Asia,Model 3,0.55036538416554,0.6218969144645937,-0.7933747266860277,82.0,454.0,823.19,Estimated (Region),14910.0,2018-03-01,0.9085306275836151
2025.0,4.0,Asia,Cybertruck,-0.5766408268778979,-0.6227642561951742,-0.48225781722809197,120.0,685.0,786.35,Official (Quarter),4186.0,2025-04-01,0.9562664000999626
2020.0,8.0,Middle East,Model X,1.8153567975982872,1.751059538167627,-0.05803839247562795,82.0,453.0,1159.63,Interpolated (Month),6337.0,2020-08-01,0.9420921887938173
2024.0,11.0,North America,Cybertruck,-0.8002632543228191,-0.8577521535604,-0.10471214178890785,75.0,428.0,434.83,Interpolated (Month),6466.0,2024-11-01,0.9672950585546987
2019.0,7.0,Europe,Model S,-1.6014922472021786,-1.5880691852319462,1.4372969823071864,60.0,334.0,181.36,Interpolated (Month),10751.0,2019-07-01,0.9303520945772294
2020.0,7.0,Asia,Model S,0.18774128875201443,0.3519307986104381,1.1699939025251453,60.0,355.0,567.7,Interpolated (Month),6638.0,2020-07-01,0.8770876182640889
2023.0,4.0,Europe,Model Y,0.9488198912492177,0.8937410554725174,0.6207128859409419,75.0,430.0,880.81,Interpolated (Month),14925.0,2023-04-01,0.9442024476249741
2022.0,10.0,Middle East,Model X,1.0514829147580225,0.8266016562253099,0.26193412841423047,60.0,355.0,748.69,Interpolated (Month),8776.0,2022-10-01,0.9917471961627989
2020.0,9.0,Middle East,Model 3,-0.3868158799445387,-0.26500046440236275,1.646983665793559,60.0,355.0,447.3,Interpolated (Month),4320.0,2020-09-01,0.881704628949302
2020.0,6.0,North America,Model X,1.3930153494011748,1.2010329212578128,1.6329579320001355,100.0,595.0,1374.81,Official (Quarter),5003.0,2020-06-01,0.976667512046665
2025.0,1.0,Asia,Cybertruck,0.14530385081644417,0.22492934758687444,-1.5317106464041819,60.0,346.0,544.64,Official (Quarter),4016.0,2025-01-01,0.9035646633373515
2019.0,11.0,North America,Model Y,-0.4066369587407931,-0.5326190488143083,1.2311794825045224,60.0,335.0,418.18,Interpolated (Month),13492.0,2019-11-01,0.9922499105758913
2019.0,1.0,North America,Model Y,-1.1008829493993437,-1.0392163340432368,0.323709187832248,75.0,419.0,351.33,Interpolated (Month),11000.0,2019-01-01,0.8974153154599455
2020.0,5.0,Europe,Model Y,-0.5014223740100607,-0.4135992046942588,1.4163232442365636,100.0,598.0,713.03,Estimated (Region),5787.0,2020-05-01,0.893748594558129
2016.0,8.0,Middle East,Model Y,1.9238644981880388,2.0963814133167253,-0.35733638829828923,60.0,357.0,936.75,Interpolated (Month),9396.0,2016-08-01,0.8931379556826304
2017.0,6.0,North America,Cybertruck,1.7205713823290194,1.798244920156049,-0.8046543610709442,120.0,660.0,1652.61,Interpolated (Month),14580.0,2017-06-01,0.911388949552304
2018.0,12.0,Europe,Model Y,1.0456382376770756,1.0322454105629102,-0.9833839304289074,75.0,448.0,943.29,Estimated (Region),11581.0,2018-12-01,0.932505148475387
2017.0,12.0,North America,Cybertruck,-0.7232659866912156,-0.6718276633373642,0.23347410087918594,60.0,357.0,378.92,Interpolated (Month),7647.0,2017-12-01,0.9078778547600719
2016.0,10.0,Asia,Model 3,1.3561684721517275,1.1364758065970364,-0.39720527842570974,120.0,689.0,1577.02,Official (Quarter),10826.0,2016-10-01,0.9846421888107376
2016.0,3.0,Asia,Model X,0.12675335399430865,0.204975330328089,-1.3631568043204938,120.0,694.0,1084.83,Official (Quarter),6078.0,2016-03-01,0.9038945268453465
2015.0,8.0,Europe,Model S,-0.8505783004979264,-0.8788799365402905,1.1223305633616685,60.0,333.0,328.42,Estimated (Region),13157.0,2015-08-01,0.9512442129629629
2021.0,9.0,Europe,Model Y,-0.7420705999081748,-0.6866171114232875,-0.19876443117768688,120.0,716.0,752.01,Official (Quarter),4699.0,2021-09-01,0.9057043073341094
2022.0,1.0,Middle East,Model X,0.05280548310059041,0.08806826450602859,-1.1637691119370492,60.0,333.0,505.99,Official (Quarter),14760.0,2022-01-01,0.9183210950956395
2019.0,11.0,Europe,Model S,-0.8691287973200619,-0.8624472164448201,-1.4499231079664114,100.0,559.0,545.19,Interpolated (Month),14325.0,2019-11-01,0.9312517903179605
2015.0,1.0,North America,Model X,-0.4574602377055479,-0.5429481871600325,-1.096899975987305,75.0,423.0,515.34,Official (Quarter),9297.0,2015-01-01,0.973510727556035
2017.0,5.0,Middle East,Model 3,-0.5250551987286718,-0.467827181009311,-0.5783166230534585,120.0,663.0,781.28,Estimated (Region),7487.0,2017-05-01,0.9068452037400438
2023.0,10.0,Middle East,Cybertruck,-1.1641579317104636,-1.1183281436457155,1.695417403886119,60.0,353.0,282.81,Estimated (Region),14303.0,2023-10-01,0.9064833672776647
2016.0,5.0,Middle East,Cybertruck,1.6069813538427924,1.605277835606383,0.6316575210495985,75.0,414.0,1008.88,Official (Quarter),4017.0,2016-05-01,0.9286612552875272
2020.0,2.0,Asia,Model 3,1.7518276988923438,2.0078794779454063,-0.8024097665136918,60.0,354.0,892.93,Estimated (Region),3664.0,2020-02-01,0.8754229788120153
2018.0,11.0,Europe,Model S,-0.10601726366426836,-0.014753612662771542,-1.3568743253117097,60.0,359.0,511.84,Estimated (Region),7579.0,2018-11-01,0.8972906636458038
2016.0,2.0,Europe,Model S,-0.4823636443982777,-0.5706490581781111,-1.151820473062748,120.0,662.0,796.78,Official (Quarter),11836.0,2016-02-01,0.9755623100303952
2016.0,7.0,Middle East,Model 3,-1.1694943760017629,-1.2277231088527036,-1.4545743293718072,100.0,586.0,467.63,Estimated (Region),8957.0,2016-07-01,0.9804644305197199
2016.0,2.0,Asia,Model 3,0.37172155860442685,0.22704212588486347,-1.6307203286437213,75.0,424.0,724.09,Official (Quarter),11456.0,2016-02-01,0.9795233588574378
2017.0,11.0,Middle East,Model 3,0.31657830092766787,0.3042759103335741,-0.11264625669533283,120.0,705.0,1181.02,Estimated (Region),4853.0,2017-11-01,0.9344042838018741
2022.0,7.0,Europe,Model X,0.48836098382853915,0.3204738772848234,-0.47091903608668445,120.0,690.0,1225.85,Estimated (Region),3520.0,2022-07-01,0.9852757674070377
2016.0,1.0,North America,Cybertruck,-0.9984740422853629,-0.9748939725266815,0.6637960792131253,100.0,590.0,530.38,Estimated (Region),5401.0,2016-01-01,0.921574657850223
2022.0,2.0,North America,Model S,-2.30386996249509,-2.2747221320783857,1.4980993509482898,120.0,678.0,87.06,Interpolated (Month),13367.0,2022-02-01,0.8861283643892339
2016.0,12.0,Middle East,Model 3,-0.03613525508773051,0.0791476450256304,0.9249563458567511,60.0,347.0,509.05,Estimated (Region),14472.0,2016-12-01,0.8896570544892204
2020.0,6.0,Middle East,Model 3,-0.038422302641144476,-0.06475603238184557,1.6671641414830085,100.0,560.0,820.76,Interpolated (Month),5584.0,2020-06-01,0.9413294797687861
2020.0,7.0,Asia,Model Y,-0.12456776048640388,-0.17274247872350781,0.42735617459330244,82.0,452.0,639.49,Interpolated (Month),5241.0,2020-07-01,0.9508064516129032
2021.0,12.0,Middle East,Model S,0.009859812375372597,-0.14903241115718632,-1.3073699812235071,75.0,420.0,627.54,Interpolated (Month),7823.0,2021-12-01,0.9940125735954496
2020.0,5.0,Middle East,Model Y,-1.0945300395287494,-1.1368736420391747,1.509382464554176,120.0,711.0,598.84,Official (Quarter),11517.0,2020-05-01,0.9659384138998796
2021.0,3.0,Asia,Cybertruck,-0.04248816495832486,0.07022702554523222,0.4031189272527692,82.0,485.0,709.68,Interpolated (Month),8928.0,2021-03-01,0.8904609767229575
2021.0,1.0,Europe,Cybertruck,0.5470618710328309,0.41296661610789936,0.4387963501744084,75.0,425.0,769.78,Official (Quarter),5534.0,2021-01-01,0.9726137736608941
2016.0,1.0,Asia,Model S,-0.30600686639057856,-0.15537074605115347,-0.5628698760095507,75.0,419.0,547.93,Interpolated (Month),12476.0,2016-01-01,0.8723233940364219
2016.0,9.0,Asia,Model Y,-0.24349423326393013,-0.17814180104059094,0.04863402543467286,82.0,463.0,622.55,Interpolated (Month),5551.0,2016-09-01,0.9057290087905426
2025.0,5.0,Middle East,Model X,-0.207663821593778,-0.13471246935970504,0.9160560015837852,100.0,563.0,768.92,Interpolated (Month),3542.0,2025-05-01,0.9030946240825233
2019.0,12.0,Asia,Model Y,-2.2078139652517037,-2.206643720254294,1.227680877303349,82.0,457.0,84.59,Official (Quarter),14697.0,2019-12-01,0.982484076433121
2022.0,9.0,North America,Model S,1.1394071873670482,1.1644114307593358,-0.8477907367208132,100.0,563.0,1216.59,Interpolated (Month),3471.0,2022-09-01,0.922515368852459
2016.0,4.0,Asia,Model S,-1.0907182936063928,-0.9831103325744166,1.490236311555967,60.0,346.0,292.2,Interpolated (Month),13104.0,2016-04-01,0.870439084724799
2018.0,9.0,Asia,Model Y,1.0944285854832403,1.0430440551970763,1.3489083676260887,75.0,414.0,883.62,Official (Quarter),14536.0,2018-09-01,0.9423802900854361
2019.0,9.0,Asia,Model 3,-0.9588318846928541,-1.0410943591970048,-0.5836795936630136,75.0,421.0,388.31,Interpolated (Month),14856.0,2019-09-01,0.9884262980228259
2025.0,8.0,Middle East,Cybertruck,-0.008690684446762909,0.06154115920905504,-1.7068198378270196,120.0,697.0,1033.79,Interpolated (Month),4124.0,2025-08-01,0.9056603773584906
2015.0,1.0,Middle East,Model S,1.0113325243758662,1.119104073924682,0.48319816819424316,75.0,445.0,927.96,Official (Quarter),8666.0,2015-01-01,0.9013810542695974
2024.0,3.0,North America,Model Y,-1.7133034609246391,-1.682674702353011,1.4569222737361285,120.0,700.0,333.9,Official (Quarter),12732.0,2024-03-01,0.911697247706422
2018.0,1.0,North America,Model 3,2.03974157422768,1.9294719277755907,0.8152644611760103,75.0,437.0,1176.56,Official (Quarter),14178.0,2018-01-01,0.9509403973509933
2025.0,9.0,Asia,Model Y,-2.0990521482671283,-2.100300545922179,0.9056764913669786,75.0,415.0,103.46,Official (Quarter),9177.0,2025-09-01,0.9724985371562317
2019.0,2.0,North America,Model 3,0.41949544083129636,0.4498228597505971,-1.2962220602038856,100.0,579.0,1005.12,Interpolated (Month),12196.0,2019-02-01,0.9205377028316895
2024.0,4.0,Europe,Cybertruck,-1.6835718427302577,-1.7038024853329017,-0.3337363354268428,75.0,415.0,205.24,Estimated (Region),11344.0,2024-04-01,0.9702766333137139
2023.0,11.0,Asia,Model 3,-1.2459834108437187,-1.2371132346215439,1.5394300109147006,100.0,561.0,422.35,Estimated (Region),7675.0,2023-11-01,0.9318603787597475
2016.0,7.0,North America,Model Y,-0.3593713093035711,-0.2389428653938312,0.32832710812264465,60.0,341.0,435.18,Interpolated (Month),7951.0,2016-07-01,0.8827557584561112
2021.0,6.0,Asia,Model X,1.394794164164941,1.6386127820857659,-1.2943412927537874,120.0,685.0,1583.48,Estimated (Region),8771.0,2021-06-01,0.87383760489907
2015.0,10.0,North America,Model X,0.5457912890587121,0.3669549998405824,0.3634945766563868,82.0,461.0,834.64,Official (Quarter),7671.0,2015-10-01,0.9878058760946068
2019.0,2.0,Europe,Model S,1.0908709559557075,1.1439879072121084,-1.5946746053308232,82.0,464.0,989.36,Estimated (Region),8622.0,2019-02-01,0.9153841200334857
2021.0,6.0,Europe,Model X,0.532323120133052,0.6078117258113334,-1.5139502174151884,82.0,467.0,841.79,Official (Quarter),14565.0,2021-06-01,0.9072857682144205
2019.0,12.0,Asia,Cybertruck,0.022819748511385074,0.1946461919823648,-1.3962099005675774,100.0,565.0,848.52,Interpolated (Month),10658.0,2019-12-01,0.8717457553330431
2025.0,8.0,Middle East,Model S,-0.27068468751007396,-0.11804499612001369,-1.0999373358941624,120.0,681.0,904.74,Interpolated (Month),12034.0,2025-08-01,0.8723529991135625
2025.0,12.0,North America,Model Y,-0.5227681511752578,-0.4744002690474991,-1.3129591011961157,100.0,558.0,658.3,Interpolated (Month),5966.0,2025-12-01,0.910828025477707
2019.0,9.0,North America,Model 3,-0.5286128282562046,-0.6042187578017147,0.4457796436928747,75.0,425.0,499.93,Official (Quarter),14947.0,2019-09-01,0.9703043801039347
2015.0,10.0,Europe,Model X,-0.07806446023365322,0.0021486137211408096,-0.011081335169072342,82.0,479.0,690.84,Official (Quarter),8217.0,2015-10-01,0.9015471167369902
2017.0,7.0,Middle East,Cybertruck,2.1424045977364843,2.2604738611272075,-1.1376441387044778,60.0,345.0,949.77,Estimated (Region),7943.0,2017-07-01,0.9047572097609071
2020.0,3.0,Asia,Model 3,-1.1270569380661926,-1.0788896154165866,0.21376232595755862,60.0,341.0,280.66,Interpolated (Month),8042.0,2020-03-01,0.9054455445544555
2019.0,11.0,Middle East,Model S,0.9841420701297223,0.8578238244067036,-0.4396661881758204,120.0,675.0,1396.74,Official (Quarter),8867.0,2019-11-01,0.9640111809923131
2021.0,9.0,Middle East,Model Y,-0.2221484560987331,-0.31852418128475185,0.5323332178280524,75.0,439.0,595.81,Interpolated (Month),11256.0,2021-09-01,0.9730078503064846
2017.0,7.0,Asia,Cybertruck,0.5844169810719257,0.46625557984606747,-1.3260181085914318,82.0,457.0,837.82,Interpolated (Month),3023.0,2017-07-01,0.9667774086378738
2021.0,12.0,Europe,Cybertruck,1.3810718788444574,1.5214709631194843,-0.5556539717176582,60.0,334.0,769.39,Interpolated (Month),13294.0,2021-12-01,0.8961311781525354
2019.0,2.0,Asia,Cybertruck,-0.184030996875167,-0.03541188935421997,-0.973849870907824,60.0,339.0,467.72,Estimated (Region),12074.0,2019-02-01,0.8755830556877677
2018.0,11.0,Asia,Cybertruck,-1.3992155969224545,-1.4047269795953414,-1.454646398949044,60.0,334.0,221.24,Official (Quarter),6575.0,2018-11-01,0.9452054794520548
2016.0,7.0,Asia,Model 3,0.6609060159138818,0.7188499630278687,0.9984504155650461,120.0,667.0,1252.93,Estimated (Region),7918.0,2016-07-01,0.9128881761189678
2022.0,12.0,Europe,Model Y,-0.2595035661378279,-0.35655419064855465,-1.6357776248394789,75.0,446.0,595.48,Estimated (Region),3098.0,2022-12-01,0.9741709532669366
2022.0,5.0,Europe,Model X,-0.0999184701884978,-0.059591463208983474,1.1189756002834017,100.0,570.0,814.73,Estimated (Region),5658.0,2022-05-01,0.9160738319553932
2017.0,6.0,Asia,Model Y,0.8593709202712493,0.8977318589242744,0.3987723861980371,120.0,698.0,1392.93,Official (Quarter),5904.0,2017-06-01,0.9187845303867404
2018.0,1.0,Europe,Model 3,-0.9479048797154318,-1.0103416973040533,0.24110303840338046,82.0,463.0,430.03,Official (Quarter),14259.0,2018-01-01,0.9748110831234257
2018.0,6.0,Europe,Model 3,-0.6663439142506902,-0.6748794542122373,0.5054622002131886,120.0,682.0,746.79,Official (Quarter),3654.0,2018-06-01,0.9381827528595297
2017.0,11.0,Europe,Model X,-0.2851693220150291,-0.2840154690842641,0.5082063114954267,100.0,561.0,740.52,Official (Quarter),9631.0,2017-11-01,0.9316112640271014
2024.0,2.0,Europe,Model S,0.7564537803676208,0.7796510273811089,0.2716734619725469,100.0,558.0,1079.65,Official (Quarter),7832.0,2024-02-01,0.9228732918365887
2015.0,7.0,Middle East,Model 3,0.10769462438252561,0.1364274122155556,1.193903109031359,60.0,334.0,518.33,Official (Quarter),12543.0,2015-07-01,0.9207083741212068
2017.0,8.0,Europe,Model Y,-0.023937668136189354,-0.17133395985818178,1.3174910022664972,60.0,341.0,502.7,Interpolated (Month),9501.0,2017-08-01,0.9901269393511989
2016.0,5.0,Asia,Cybertruck,-0.15607819344455184,-0.19340075541495624,-0.3625348414591175,100.0,572.0,798.63,Interpolated (Month),12420.0,2016-05-01,0.9467046379170057
2022.0,9.0,Europe,Cybertruck,0.16410846403340346,0.108022281764814,-1.1344596574537436,100.0,550.0,871.86,Interpolated (Month),8410.0,2022-09-01,0.9507016912558475
2023.0,5.0,Europe,Model X,0.8741096711710281,0.8399825854459072,-0.33671057232467194,120.0,694.0,1390.98,Estimated (Region),10000.0,2023-05-01,0.9387382324012927
2019.0,8.0,Europe,Cybertruck,0.8649614809573722,1.0625285661674198,-0.006724853482997375,82.0,485.0,969.47,Estimated (Region),8350.0,2019-08-01,0.8777499670662626
2022.0,2.0,Asia,Model 3,-0.642965205926903,-0.7232386019217643,1.6666740683577979,120.0,666.0,738.46,Official (Quarter),14183.0,2022-02-01,0.9758415841584158
2023.0,4.0,Asia,Model 3,1.380309529659986,1.3759240137024613,0.09245729871034361,100.0,598.0,1377.25,Estimated (Region),13937.0,2023-04-01,0.9295876975237634
2017.0,12.0,Asia,Model S,0.9101941992360041,1.1392928443276884,-0.6499075588911334,82.0,464.0,939.88,Interpolated (Month),3947.0,2017-12-01,0.8707202269649881
2019.0,4.0,Middle East,Cybertruck,-0.19216272150952776,-0.23753434652850516,0.42292911442469217,82.0,473.0,650.33,Interpolated (Month),4507.0,2019-04-01,0.9504355039402738
2022.0,6.0,Asia,Model 3,0.5684076481980279,0.43785044939532586,0.03385180959604585,100.0,557.0,1015.88,Interpolated (Month),11051.0,2022-06-01,0.9710885712003834
2021.0,9.0,Europe,Cybertruck,0.36308160118041855,0.4200092104345295,-0.4060121807640511,75.0,448.0,762.79,Interpolated (Month),6959.0,2021-09-01,0.912093210124548
2025.0,4.0,North America,Model Y,0.5437583579001218,0.5951350560233991,-0.9082680467169997,120.0,690.0,1248.42,Official (Quarter),14114.0,2025-04-01,0.9144113410658783
2019.0,8.0,Asia,Model X,-0.26255296287571317,-0.1656998843968777,0.33657484994794157,60.0,356.0,474.67,Estimated (Region),7931.0,2019-08-01,0.8933668341708543
2016.0,12.0,Europe,Model S,0.16487081321787478,0.14393951283062775,-0.6831206993028396,82.0,461.0,730.98,Estimated (Region),5335.0,2016-12-01,0.9380601650545745
2020.0,2.0,North America,Model Y,-0.411211053847621,-0.43942205055856937,1.4499300336494538,60.0,352.0,438.45,Interpolated (Month),9061.0,2020-02-01,0.9453551912568307
2021.0,4.0,Middle East,Model X,0.7737336952156374,0.6679085307319106,-1.6208870561192132,120.0,685.0,1332.36,Estimated (Region),13741.0,2021-04-01,0.9604473742685727
2025.0,11.0,Asia,Model S,-0.18835097558717115,-0.26593947697924675,-0.9189741066734246,120.0,671.0,924.07,Estimated (Region),9897.0,2025-11-01,0.9640869473905282
2023.0,7.0,Middle East,Cybertruck,-1.364909883621245,-1.3213896133968848,0.026284503986177533,100.0,551.0,376.14,Interpolated (Month),14096.0,2023-07-01,0.9053113188780585
2019.0,8.0,North America,Cybertruck,0.8245569741803922,1.0526689341101376,-0.9993888439227245,100.0,563.0,1111.95,Interpolated (Month),10954.0,2019-08-01,0.8696829590488772
2021.0,6.0,Europe,Model 3,-0.35200193385368167,-0.2635919455370367,0.38234996618781303,120.0,718.0,919.43,Official (Quarter),7483.0,2021-06-01,0.8955208224063779
2016.0,5.0,Middle East,Model Y,1.3427003032260674,1.1038451195503167,0.0686509777385299,120.0,669.0,1525.92,Estimated (Region),11849.0,2016-05-01,0.9901028779789035
2021.0,9.0,Middle East,Model S,0.8093099904909657,0.9493775506528955,-1.2651774685196575,60.0,344.0,676.32,Estimated (Region),14262.0,2021-09-01,0.8916326530612245
2024.0,3.0,Middle East,Model S,0.3719756749992506,0.3643727152541513,-0.3410277885169423,82.0,491.0,838.58,Official (Quarter),12853.0,2024-03-01,0.9326671035386632
2020.0,12.0,North America,Model X,-2.2837947673040118,-2.251951077088948,-0.4536238286445447,60.0,341.0,47.83,Interpolated (Month),7602.0,2020-12-01,0.8795860771401693
2020.0,9.0,Middle East,Model Y,0.07897947176743914,0.022572137268368233,-0.08782002694772656,75.0,435.0,667.7,Interpolated (Month),13425.0,2020-09-01,0.9517299107142857
2024.0,4.0,North America,Model X,0.9739774143367713,0.9859990411513723,-0.9755974338979254,75.0,418.0,862.44,Interpolated (Month),5841.0,2024-04-01,0.9258885298869144
2018.0,5.0,Middle East,Model 3,0.426610699886362,0.28361763364212567,-0.07396875123437248,120.0,696.0,1211.14,Estimated (Region),9980.0,2018-05-01,0.977832097100472
2019.0,6.0,Europe,Model X,0.9101941992360041,1.1099487013000628,0.4954753449344306,82.0,463.0,937.85,Estimated (Region),9303.0,2019-06-01,0.8777951118044722
2016.0,2.0,Asia,Cybertruck,0.17249430506258798,0.17257939642559034,0.4146222258429035,100.0,593.0,942.96,Official (Quarter),9847.0,2016-02-01,0.930647002019138
2022.0,11.0,Middle East,Model 3,-0.4467873491229494,-0.37181314502291996,0.8977384002080155,60.0,350.0,428.61,Estimated (Region),5808.0,2022-11-01,0.8999118165784833
2018.0,8.0,Europe,Model S,1.3531190754138422,1.2219259510934821,-1.0438766484036757,120.0,674.0,1541.47,Official (Quarter),6676.0,2018-08-01,0.9612886955425257
2015.0,6.0,North America,Model 3,0.6527742912795209,0.5312822007952858,0.6019902038379447,60.0,348.0,652.03,Estimated (Region),7297.0,2015-06-01,0.9668705008127564
2022.0,2.0,Middle East,Model Y,1.3554061229672563,1.2752149148316503,1.1641403617588122,60.0,343.0,784.92,Estimated (Region),11634.0,2022-02-01,0.9482844356041771
2015.0,6.0,Europe,Model X,0.7490844049177313,0.9104085287122087,1.5685868767068905,120.0,668.0,1289.57,Estimated (Region),14119.0,2015-06-01,0.8855098389982111
2024.0,12.0,Middle East,Cybertruck,0.732566839254186,0.6866887822695911,0.6251265262572389,75.0,441.0,847.05,Official (Quarter),14903.0,2024-12-01,0.9428613504160224
2025.0,12.0,Europe,Model Y,-1.043198527774347,-0.9929699646316988,-0.14764523152781164,100.0,576.0,502.59,Estimated (Region),4756.0,2025-12-01,0.9052287581699346
2024.0,3.0,North America,Cybertruck,-0.28034111051337735,-0.15349272089738542,0.7530052930115885,100.0,581.0,768.58,Official (Quarter),10965.0,2024-03-01,0.8817236552689462
2023.0,12.0,Europe,Model X,-0.7585881655717202,-0.808923499562431,-0.8815158196466847,100.0,598.0,622.25,Estimated (Region),3098.0,2023-12-01,0.962135922330097
2020.0,9.0,North America,Model X,2.1385928518141277,2.3003818956447786,-1.3733071829848436,60.0,358.0,984.75,Official (Quarter),13682.0,2020-09-01,0.8965045221217306
2022.0,6.0,Europe,Model 3,-1.8863567257996294,-1.867894933143384,1.3148736340338818,82.0,488.0,182.93,Estimated (Region),6191.0,2022-06-01,0.9258984809188588
2022.0,12.0,Asia,Model X,-0.9014015794626812,-0.7981248549282648,-1.2452335798561713,82.0,460.0,439.87,Estimated (Region),9697.0,2022-12-01,0.8785832414553473
2023.0,7.0,Asia,Model Y,1.3292321343004074,1.1482134638080865,-0.5490200913908987,82.0,467.0,1061.47,Estimated (Region),7184.0,2023-07-01,0.9746574901910336
2023.0,3.0,North America,Model S,-0.21655789541261009,-0.27133879929632987,0.6210911269635435,100.0,574.0,780.93,Estimated (Region),14739.0,2023-03-01,0.9547368421052631
2022.0,4.0,North America,Cybertruck,-0.6188241484186444,-0.4908329891429694,1.119561103469505,120.0,711.0,798.49,Official (Quarter),5066.0,2022-04-01,0.8741389375364857
2017.0,12.0,Asia,Model X,0.6705624389171851,0.4744719398938026,-1.4136621699849377,75.0,418.0,787.57,Interpolated (Month),10142.0,2017-12-01,0.9908495700875601
2015.0,4.0,Asia,Model X,1.3183051293229853,1.2268557671221232,1.503305259582625,100.0,592.0,1341.77,Estimated (Region),8147.0,2015-04-01,0.9513915124039793
2023.0,5.0,Europe,Model Y,0.08660296361215236,-0.054426894036121366,1.2511800327666633,60.0,339.0,521.87,Estimated (Region),14655.0,2023-05-01,0.9845548733691482
2025.0,8.0,North America,Model S,1.3299944834848787,1.1010280818196647,-1.1758400205768693,82.0,481.0,1093.51,Interpolated (Month),8176.0,2025-08-01,0.98761892349798
2017.0,1.0,North America,Model 3,-1.3826980312589092,-1.4483910644204483,1.7366342436236524,60.0,350.0,235.25,Official (Quarter),12941.0,2017-01-01,0.9988854213107445
2022.0,9.0,Middle East,Model X,-1.4124296494532909,-1.436418654065177,0.658569792284536,60.0,353.0,231.07,Estimated (Region),6681.0,2022-09-01,0.961869076482257
2021.0,8.0,North America,Model Y,0.611099202528422,0.4817492873646538,-0.1998693323514625,82.0,453.0,837.62,Interpolated (Month),12903.0,2021-08-01,0.9700188857412654
2025.0,11.0,Europe,Model S,0.30895480908295464,0.20004551429944792,-0.9698388261609182,82.0,489.0,816.97,Estimated (Region),14449.0,2025-11-01,0.9678484532499131
2019.0,11.0,Asia,Model 3,-0.1243136440915801,-0.25115002889332344,1.3125594550572286,100.0,589.0,833.41,Official (Quarter),5017.0,2019-11-01,0.984039223868141
2023.0,12.0,Middle East,Model Y,-1.162379116946697,-1.1739646388260936,1.2975426403189063,100.0,568.0,455.65,Estimated (Region),14419.0,2023-12-01,0.945711759504863
2021.0,11.0,North America,Model S,1.2413078616913817,0.9850600285744883,0.36814579806178244,82.0,462.0,1026.13,Interpolated (Month),13348.0,2021-11-01,0.9969701050363587
2021.0,8.0,Middle East,Model Y,0.7996535674876624,0.8348180162730451,0.1381523928679038,82.0,469.0,919.4,Official (Quarter),5511.0,2021-08-01,0.9195750070363073
